id,created,status,title,PI_name,FundingType,Application,HoursLogged,DaysOpen
1047,8/5/2014 14:56,Closed,Project 968,Tobias Rodriguez,Department Funds,RPR-ClinPortal,27.89401357,8.989926747
1048,8/6/2014 9:20,Closed,Project 969,Tobias Rodriguez,Department Funds,RPR-ClinPortal,11.93327748,7.641106522
1049,8/6/2014 12:54,Closed,Project 970,Tobias Rodriguez,Department Funds,RPR-ClinPortal,18.40458767,7.503720239
1050,8/6/2014 15:46,Closed,Project 971,Tobias Rodriguez,Department Funds,RPR-ClinPortal,17.19264088,8.854585434
1051,8/7/2014 9:26,Closed,Project 972,Tobias Rodriguez,Department Funds,RPR-ClinPortal,21.04360947,7.239099421
1052,8/7/2014 9:32,Resolved,Project 973,Tobias Rodriguez,Department Funds,RPR-ClinPortal,13.84196208,5.860307263
1053,8/7/2014 11:32,Closed,Project 974,Tobias Rodriguez,Department Funds,RPR-ClinPortal,16.10150094,6.95188666
1054,8/7/2014 12:04,Closed,Project 975,Tobias Rodriguez,Department Funds,RPR-ClinPortal,23.8658085,7.616084437
1055,8/8/2014 9:22,Closed,Project 976,Tobias Rodriguez,Department Funds,RPR-ClinPortal,17.24942461,6.912519288
1056,8/8/2014 9:40,Closed,Project 977,Tobias Rodriguez,Department Funds,RPR-ClinPortal,21.7886004,6.045771167
1057,8/8/2014 11:36,Closed,Project 978,Tobias Rodriguez,Department Funds,RPR-ClinPortal,11.36543375,7.120148257
1058,8/8/2014 16:12,Closed,Project 979,Tobias Rodriguez,Department Funds,RPR-ClinPortal,18.96806396,6.837961779
1059,8/12/2014 9:28,Closed,Project 980,Tobias Rodriguez,Department Funds,RPR-ClinPortal,32.0091671,8.405404749
1060,8/12/2014 9:28,Closed,Project 981,Tobias Rodriguez,Department Funds,RPR-ClinPortal,5.404088474,5.007027843
1061,8/12/2014 9:28,Closed,Project 982,Tobias Rodriguez,Department Funds,RPR-ClinPortal,8.052087414,7.42029279
1062,8/12/2014 11:10,Closed,Project 983,Tobias Rodriguez,Department Funds,RPR-ClinPortal,14.8878033,7.133489097
1063,8/12/2014 13:18,Resolved,Project 984,Tobias Rodriguez,Department Funds,RPR-ClinPortal,31.43631013,9.420865845
1064,8/13/2014 12:01,Closed,Project 985,Tobias Rodriguez,Department Funds,RPR-ClinPortal,9.625283212,8.729080175
1065,8/14/2014 16:06,Closed,Project 986,Tobias Rodriguez,Department Funds,RPR-ClinPortal,24.1244269,7.260286253
1066,8/15/2014 15:00,Closed,Project 987,Tobias Rodriguez,Department Funds,RPR-ClinPortal,14.042399,5.041580685
1067,8/19/2014 12:00,Closed,Project 988,Tobias Rodriguez,NA,RPR-ClinPortal,7.874082614,6.098572408
1068,8/22/2014 11:20,Closed,Project 989,Tobias Rodriguez,NA,RPR-ClinPortal,19.43671284,7.723008968
1069,8/22/2014 15:30,Closed,Project 990,Tobias Rodriguez,NA,RPR-ClinPortal,6.453946483,5.293663531
1070,8/25/2014 13:14,Closed,Project 991,Tobias Rodriguez,NA,RPR-ClinPortal,25.32043336,6.770546116
1071,8/26/2014 9:26,Closed,Project 992,Tobias Rodriguez,NA,RPR-ClinPortal,29.13277898,8.167839182
1072,8/26/2014 9:52,Resolved,Project 993,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,25.18759369,6.693779924
1073,8/28/2014 12:44,Closed,Project 994,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,11.63287218,7.133181682
1074,8/28/2014 15:28,Closed,Project 995,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,12.7679993,6.324771901
1075,8/29/2014 9:24,Closed,Project 996,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,28.34350335,9.491117863
1076,8/29/2014 14:58,Closed,Project 997,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,20.21288081,6.42971244
1077,9/2/2014 15:32,Closed,Project 998,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,26.63946792,8.733285189
1078,9/3/2014 9:52,Closed,Project 999,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,7.863985977,5.348865039
1079,9/4/2014 11:00,Closed,Project 1000,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,12.3775953,7.694308264
1080,9/4/2014 12:50,Closed,Project 1001,Tobias Rodriguez,Salary Coverage,RPR-ClinPortal,3.259997926,6.017052071
1081,9/2/2014 9:42,Closed,Project 1085,Linda Shaffer,Salary Coverage,RPR-ClinPortal,16.06129048,6.928032352
1082,9/2/2014 11:10,Resolved,Project 1086,Linda Shaffer,Salary Coverage,RPR-ClinPortal,4.022726116,6.164815083
